minecraft:jungle_stairs	386
minecraft:acacia_stairs	387
minecraft:cherry_stairs	388
minecraft:dark_oak_stairs	389
minecraft:mangrove_stairs	390
minecraft:bamboo_stairs	391
minecraft:bamboo_mosaic_stairs	392
minecraft:crimson_stairs	393
minecraft:warped_stairs	394
minecraft:command_block	395
minecraft:beacon	396
minecraft:cobblestone_wall	397
minecraft:mossy_cobblestone_wall	398
minecraft:brick_wall	399
minecraft:prismarine_wall	400
minecraft:red_sandstone_wall	401
minecraft:mossy_stone_brick_wall	402
minecraft:granite_wall	403
minecraft:stone_brick_wall	404
minecraft:mud_brick_wall	405
minecraft:nether_brick_wall	406
minecraft:andesite_wall	407
minecraft:red_nether_brick_wall	408
minecraft:sandstone_wall	409
minecraft:end_stone_brick_wall	410
minecraft:diorite_wall	411
minecraft:blackstone_wall	412
minecraft:polished_blackstone_wall	413
minecraft:polished_blackstone_brick_wall	414
minecraft:cobbled_deepslate_wall	415
minecraft:polished_deepslate_wall	416
minecraft:deepslate_brick_wall	417
minecraft:deepslate_tile_wall	418
minecraft:anvil	419
minecraft:chipped_anvil	420
minecraft:damaged_anvil	421
minecraft:chiseled_quartz_block	422
minecraft:quartz_block	423
minecraft:quartz_bricks	424
minecraft:quartz_pillar	425
minecraft:quartz_stairs	426
minecraft:white_terracotta	427
minecraft:orange_terracotta	428
minecraft:magenta_terracotta	429
minecraft:light_blue_terracotta	430
minecraft:yellow_terracotta	431
minecraft:lime_terracotta	432
minecraft:pink_terracotta	433
minecraft:gray_terracotta	434
minecraft:light_gray_terracotta	435
minecraft:cyan_terracotta	436
minecraft:purple_terracotta	437
minecraft:blue_terracotta	438
minecraft:brown_terracotta	439
minecraft:green_terracotta	440
minecraft:red_terracotta	441
minecraft:black_terracotta	442
minecraft:barrier	443
minecraft:light	444
minecraft:hay_block	445
minecraft:white_carpet	446
minecraft:orange_carpet	447
minecraft:magenta_carpet	448
minecraft:light_blue_carpet	449
minecraft:yellow_carpet	450
minecraft:lime_carpet	451
minecraft:pink_carpet	452
minecraft:gray_carpet	453
minecraft:light_gray_carpet	454
minecraft:cyan_carpet	455
minecraft:purple_carpet	456
minecraft:blue_carpet	457
minecraft:brown_carpet	458
minecraft:green_carpet	459
minecraft:red_carpet	460
minecraft:black_carpet	461
minecraft:terracotta	462
minecraft:packed_ice	463
minecraft:dirt_path	464
minecraft:sunflower	465
minecraft:lilac	466
minecraft:rose_bush	467
minecraft:peony	468
minecraft:tall_grass	469
minecraft:large_fern	470
minecraft:white_stained_glass	471
minecraft:orange_stained_glass	472
minecraft:magenta_stained_glass	473
minecraft:light_blue_stained_glass	474
minecraft:yellow_stained_glass	475
minecraft:lime_stained_glass	476
minecraft:pink_stained_glass	477
minecraft:gray_stained_glass	478
minecraft:light_gray_stained_glass	479
minecraft:cyan_stained_glass	480
minecraft:purple_stained_glass	481
minecraft:blue_stained_glass	482
minecraft:brown_stained_glass	483
minecraft:green_stained_glass	484
minecraft:red_stained_glass	485
minecraft:black_stained_glass	486
minecraft:white_stained_glass_pane	487
minecraft:orange_stained_glass_pane	488
minecraft:magenta_stained_glass_pane	489
minecraft:light_blue_stained_glass_pane	490
minecraft:yellow_stained_glass_pane	491
minecraft:lime_stained_glass_pane	492
minecraft:pink_stained_glass_pane	493
minecraft:gray_stained_glass_pane	494
minecraft:light_gray_stained_glass_pane	495
minecraft:cyan_stained_glass_pane	496
minecraft:purple_stained_glass_pane	497
minecraft:blue_stained_glass_pane	498
minecraft:brown_stained_glass_pane	499
minecraft:green_stained_glass_pane	500
minecraft:red_stained_glass_pane	501
minecraft:black_stained_glass_pane	502
minecraft:prismarine	503
minecraft:prismarine_bricks	504
minecraft:dark_prismarine	505
minecraft:prismarine_stairs	506
minecraft:prismarine_brick_stairs	507
minecraft:dark_prismarine_stairs	508
minecraft:sea_lantern	509
minecraft:red_sandstone	510
minecraft:chiseled_red_sandstone	511
minecraft:cut_red_sandstone	512
minecraft:red_sandstone_stairs	513
minecraft:repeating_command_block	514
minecraft:chain_command_block	515
minecraft:magma_block	516
minecraft:nether_wart_block	517
minecraft:warped_wart_block	518
minecraft:red_nether_bricks	519
minecraft:bone_block	520
minecraft:structure_void	521
minecraft:shulker_box	522
minecraft:white_shulker_box	523
minecraft:orange_shulker_box	524
minecraft:magenta_shulker_box	525
minecraft:light_blue_shulker_box	526
minecraft:yellow_shulker_box	527
minecraft:lime_shulker_box	528
minecraft:pink_shulker_box	529
minecraft:gray_shulker_box	530
minecraft:light_gray_shulker_box	531
minecraft:cyan_shulker_box	532
minecraft:purple_shulker_box	533
minecraft:blue_shulker_box	534
minecraft:brown_shulker_box	535
minecraft:green_shulker_box	536
minecraft:red_shulker_box	537
minecraft:black_shulker_box	538
minecraft:white_glazed_terracotta	539
minecraft:orange_glazed_terracotta	540
minecraft:magenta_glazed_terracotta	541
minecraft:light_blue_glazed_terracotta	542
minecraft:yellow_glazed_terracotta	543
minecraft:lime_glazed_terracotta	544
minecraft:pink_glazed_terracotta	545
minecraft:gray_glazed_terracotta	546
minecraft:light_gray_glazed_terracotta	547
minecraft:cyan_glazed_terracotta	548
minecraft:purple_glazed_terracotta	549
minecraft:blue_glazed_terracotta	550
minecraft:brown_glazed_terracotta	551
minecraft:green_glazed_terracotta	552
minecraft:red_glazed_terracotta	553
minecraft:black_glazed_terracotta	554
minecraft:white_concrete	555
minecraft:orange_concrete	556
minecraft:magenta_concrete	557
minecraft:light_blue_concrete	558
minecraft:yellow_concrete	559
minecraft:lime_concrete	560
minecraft:pink_concrete	561
minecraft:gray_concrete	562
minecraft:light_gray_concrete	563
minecraft:cyan_concrete	564
minecraft:purple_concrete	565
minecraft:blue_concrete	566
minecraft:brown_concrete	567
minecraft:green_concrete	568
minecraft:red_concrete	569
minecraft:black_concrete	570
minecraft:white_concrete_powder	571
minecraft:orange_concrete_powder	572
minecraft:magenta_concrete_powder	573
minecraft:light_blue_concrete_powder	574
minecraft:yellow_concrete_powder	575
minecraft:lime_concrete_powder	576
minecraft:pink_concrete_powder	577
minecraft:gray_concrete_powder	578
minecraft:light_gray_concrete_powder	579
minecraft:cyan_concrete_powder	580
minecraft:purple_concrete_powder	581
minecraft:blue_concrete_powder	582
minecraft:brown_concrete_powder	583
minecraft:green_concrete_powder	584
minecraft:red_concrete_powder	585
minecraft:black_concrete_powder	586
minecraft:turtle_egg	587
minecraft:sniffer_egg	588
minecraft:dead_tube_coral_block	589
minecraft:dead_brain_coral_block	590
minecraft:dead_bubble_coral_block	591
minecraft:dead_fire_coral_block	592
minecraft:dead_horn_coral_block	593
minecraft:tube_coral_block	594
minecraft:brain_coral_block	595
minecraft:bubble_coral_block	596
minecraft:fire_coral_block	597
minecraft:horn_coral_block	598
minecraft:tube_coral	599
minecraft:brain_coral	600
minecraft:bubble_coral	601
minecraft:fire_coral	602
minecraft:horn_coral	603
minecraft:dead_brain_coral	604
minecraft:dead_bubble_coral	605
minecraft:dead_fire_coral	606
minecraft:dead_horn_coral	607
minecraft:dead_tube_coral	608
minecraft:tube_coral_fan	609
minecraft:brain_coral_fan	610
minecraft:bubble_coral_fan	611
minecraft:fire_coral_fan	612
minecraft:horn_coral_fan	613
minecraft:dead_tube_coral_fan	614
minecraft:dead_brain_coral_fan	615
minecraft:dead_bubble_coral_fan	616
minecraft:dead_fire_coral_fan	617
minecraft:dead_horn_coral_fan	618
minecraft:blue_ice	619
minecraft:conduit	620
minecraft:polished_granite_stairs	621
minecraft:smooth_red_sandstone_stairs	622
minecraft:mossy_stone_brick_stairs	623
minecraft:polished_diorite_stairs	624
minecraft:mossy_cobblestone_stairs	625
minecraft:end_stone_brick_stairs	626
minecraft:stone_stairs	627
minecraft:smooth_sandstone_stairs	628
minecraft:smooth_quartz_stairs	629
minecraft:granite_stairs	630
minecraft:andesite_stairs	631
minecraft:red_nether_brick_stairs	632
minecraft:polished_andesite_stairs	633
minecraft:diorite_stairs	634
minecraft:cobbled_deepslate_stairs	635
minecraft:polished_deepslate_stairs	636
minecraft:deepslate_brick_stairs	637
minecraft:deepslate_tile_stairs	638
minecraft:polished_granite_slab	639
minecraft:smooth_red_sandstone_slab	640
minecraft:mossy_stone_brick_slab	641
minecraft:polished_diorite_slab	642
minecraft:mossy_cobblestone_slab	643
minecraft:end_stone_brick_slab	644
minecraft:smooth_sandstone_slab	645
minecraft:smooth_quartz_slab	646
minecraft:granite_slab	647
minecraft:andesite_slab	648
minecraft:red_nether_brick_slab	649
minecraft:polished_andesite_slab	650
minecraft:diorite_slab	651
minecraft:cobbled_deepslate_slab	652
minecraft:polished_deepslate_slab	653
minecraft:deepslate_brick_slab	654
minecraft:deepslate_tile_slab	655
minecraft:scaffolding	656
minecraft:redstone	657
minecraft:redstone_torch	658
minecraft:redstone_block	659
minecraft:repeater	660
minecraft:comparator	661
minecraft:piston	662
minecraft:sticky_piston	663
minecraft:slime_block	664
minecraft:honey_block	665
minecraft:observer	666
minecraft:hopper	667
minecraft:dispenser	668
minecraft:dropper	669
minecraft:lectern	670
minecraft:target	671
minecraft:lever	672
minecraft:lightning_rod	673
minecraft:daylight_detector	674
minecraft:sculk_sensor	675
minecraft:calibrated_sculk_sensor	676
minecraft:tripwire_hook	677
minecraft:trapped_chest	678
minecraft:tnt	679
minecraft:redstone_lamp	680
minecraft:note_block	681
minecraft:stone_button	682
minecraft:polished_blackstone_button	683
minecraft:oak_button	684
minecraft:spruce_button	685
minecraft:birch_button	686
minecraft:jungle_button	687
minecraft:acacia_button	688
minecraft:cherry_button	689
minecraft:dark_oak_button	690
minecraft:mangrove_button	691
minecraft:bamboo_button	692
minecraft:crimson_button	693
minecraft:warped_button	694
minecraft:stone_pressure_plate	695
minecraft:polished_blackstone_pressure_plate	696
minecraft:light_weighted_pressure_plate	697
minecraft:heavy_weighted_pressure_plate	698
minecraft:oak_pressure_plate	699
minecraft:spruce_pressure_plate	700
minecraft:birch_pressure_plate	701
minecraft:jungle_pressure_plate	702
minecraft:acacia_pressure_plate	703
minecraft:cherry_pressure_plate	704
minecraft:dark_oak_pressure_plate	705
minecraft:mangrove_pressure_plate	706
minecraft:bamboo_pressure_plate	707
minecraft:crimson_pressure_plate	708
minecraft:warped_pressure_plate	709
minecraft:iron_door	710
minecraft:oak_door	711
minecraft:spruce_door	712
minecraft:birch_door	713
minecraft:jungle_door	714
minecraft:acacia_door	715
minecraft:cherry_door	716
minecraft:dark_oak_door	717
minecraft:mangrove_door	718
minecraft:bamboo_door	719
minecraft:crimson_door	720
minecraft:warped_door	721
minecraft:copper_door	722
minecraft:exposed_copper_door	723
minecraft:weathered_copper_door	724
minecraft:oxidized_copper_door	725
minecraft:waxed_copper_door	726
minecraft:waxed_exposed_copper_door	727
minecraft:waxed_weathered_copper_door	728
minecraft:waxed_oxidized_copper_door	729
minecraft:iron_trapdoor	730
minecraft:oak_trapdoor	731
minecraft:spruce_trapdoor	732
minecraft:birch_trapdoor	733
minecraft:jungle_trapdoor	734
minecraft:acacia_trapdoor	735
minecraft:cherry_trapdoor	736
minecraft:dark_oak_trapdoor	737
minecraft:mangrove_trapdoor	738
minecraft:bamboo_trapdoor	739
minecraft:crimson_trapdoor	740
minecraft:warped_trapdoor	741
minecraft:copper_trapdoor	742
minecraft:exposed_copper_trapdoor	743
minecraft:weathered_copper_trapdoor	744
minecraft:oxidized_copper_trapdoor	745
minecraft:waxed_copper_trapdoor	746
minecraft:waxed_exposed_copper_trapdoor	747
minecraft:waxed_weathered_copper_trapdoor	748
minecraft:waxed_oxidized_copper_trapdoor	749
minecraft:oak_fence_gate	750
minecraft:spruce_fence_gate	751
minecraft:birch_fence_gate	752
minecraft:jungle_fence_gate	753
minecraft:acacia_fence_gate	754
minecraft:cherry_fence_gate	755
minecraft:dark_oak_fence_gate	756
minecraft:mangrove_fence_gate	757
minecraft:bamboo_fence_gate	758
minecraft:crimson_fence_gate	759
minecraft:warped_fence_gate	760
minecraft:powered_rail	761
minecraft:detector_rail	762
minecraft:rail	763
minecraft:activator_rail	764
minecraft:saddle	765
minecraft:minecart	766
minecraft:chest_minecart	767
minecraft:furnace_minecart	768
minecraft:tnt_minecart	769
minecraft:hopper_minecart	770
minecraft:carrot_on_a_stick	771
minecraft:warped_fungus_on_a_stick	772
minecraft:elytra	773
minecraft:oak_boat	774
minecraft:oak_chest_boat	775
minecraft:spruce_boat	776
minecraft:spruce_chest_boat	777
minecraft:birch_boat	778
minecraft:birch_chest_boat	779
minecraft:jungle_boat	780
minecraft:jungle_chest_boat	781
minecraft:acacia_boat	782
minecraft:acacia_chest_boat	783
minecraft:cherry_boat	784
minecraft:cherry_chest_boat	785
minecraft:dark_oak_boat	786
minecraft:dark_oak_chest_boat	787
minecraft:mangrove_boat	788
minecraft:mangrove_chest_boat	789
minecraft:bamboo_raft	790
minecraft:bamboo_chest_raft	791
minecraft:structure_block	792
minecraft:jigsaw	793
minecraft:turtle_helmet	794
minecraft:turtle_scute	795
minecraft:armadillo_scute	796
minecraft:wolf_armor	797
minecraft:flint_and_steel	798
minecraft:bowl	799
minecraft:apple	800
minecraft:bow	801
minecraft:arrow	802
minecraft:coal	803
minecraft:charcoal	804
minecraft:diamond	805
minecraft:emerald	806
minecraft:lapis_lazuli	807
minecraft:quartz	808
minecraft:amethyst_shard	809
minecraft:raw_iron	810
minecraft:iron_ingot	811
minecraft:raw_copper	812
minecraft:copper_ingot	813
minecraft:raw_gold	814
minecraft:gold_ingot	815
minecraft:netherite_ingot	816
minecraft:netherite_scrap	817
minecraft:wooden_sword	818
minecraft:wooden_shovel	819
minecraft:wooden_pickaxe	820
minecraft:wooden_axe	821
minecraft:wooden_hoe	822
minecraft:stone_sword	823
minecraft:stone_shovel	824
minecraft:stone_pickaxe	825
minecraft:stone_axe	826
minecraft:stone_hoe	827
minecraft:golden_sword	828
minecraft:golden_shovel	829
minecraft:golden_pickaxe	830
minecraft:golden_axe	831
minecraft:golden_hoe	832
minecraft:iron_sword	833
minecraft:iron_shovel	834
minecraft:iron_pickaxe	835
minecraft:iron_axe	836
minecraft:iron_hoe	837
minecraft:diamond_sword	838
minecraft:diamond_shovel	839
minecraft:diamond_pickaxe	840
minecraft:diamond_axe	841
minecraft:diamond_hoe	842
minecraft:netherite_sword	843
minecraft:netherite_shovel	844
minecraft:netherite_pickaxe	845
minecraft:netherite_axe	846
minecraft:netherite_hoe	847
minecraft:stick	848
minecraft:mushroom_stew	849
minecraft:string	850
minecraft:feather	851
minecraft:gunpowder	852
minecraft:wheat_seeds	853
minecraft:wheat	854
minecraft:bread	855
minecraft:leather_helmet	856
minecraft:leather_chestplate	857
minecraft:leather_leggings	858
minecraft:leather_boots	859
minecraft:chainmail_helmet	860
minecraft:chainmail_chestplate	861
minecraft:chainmail_leggings	862
minecraft:chainmail_boots	863
minecraft:iron_helmet	864
minecraft:iron_chestplate	865
minecraft:iron_leggings	866
minecraft:iron_boots	867
minecraft:diamond_helmet	868
minecraft:diamond_chestplate	869
minecraft:diamond_leggings	870
minecraft:diamond_boots	871
minecraft:golden_helmet	872
minecraft:golden_chestplate	873
minecraft:golden_leggings	874
minecraft:golden_boots	875
minecraft:netherite_helmet	876
minecraft:netherite_chestplate	877
minecraft:netherite_leggings	878
minecraft:netherite_boots	879
minecraft:flint	880
minecraft:porkchop	881
minecraft:cooked_porkchop	882
minecraft:painting	883
minecraft:golden_apple	884
minecraft:enchanted_golden_apple	885
minecraft:oak_sign	886
minecraft:spruce_sign	887
minecraft:birch_sign	888
minecraft:jungle_sign	889
minecraft:acacia_sign	890
minecraft:cherry_sign	891
minecraft:dark_oak_sign	892
minecraft:mangrove_sign	893
minecraft:bamboo_sign	894
minecraft:crimson_sign	895
minecraft:warped_sign	896
minecraft:oak_hanging_sign	897
minecraft:spruce_hanging_sign	898
minecraft:birch_hanging_sign	899
minecraft:jungle_hanging_sign	900
minecraft:acacia_hanging_sign	901
minecraft:cherry_hanging_sign	902
minecraft:dark_oak_hanging_sign	903
minecraft:mangrove_hanging_sign	904
minecraft:bamboo_hanging_sign	905
minecraft:crimson_hanging_sign	906
minecraft:warped_hanging_sign	907
minecraft:bucket	908
minecraft:water_bucket	909
minecraft:lava_bucket	910
minecraft:powder_snow_bucket	911
minecraft:snowball	912
minecraft:leather	913
minecraft:milk_bucket	914
